lead_id,lead_name,lead_source,status,created_date,customer_id
3998,Lead_3998,Referral,Qualified,2024-12-15,177
3999,Lead_3999,Referral,Contacted,2024-05-21,229
4000,Lead_4000,Website,Qualified,2024-08-22,358
4001,Lead_4001,Referral,Contacted,2024-04-17,286
4002,Lead_4002,Email Campaign,Qualified,2024-07-24,386
4003,Lead_4003,Referral,Contacted,2024-09-12,439
4004,Lead_4004,Website,Qualified,2024-06-29,316
4005,Lead_4005,Email Campaign,Contacted,2024-06-11,425
4006,Lead_4006,Referral,New,2024-02-16,328
4007,Lead_4007,Cold Call,Qualified,2024-11-14,255
4008,Lead_4008,LinkedIn,Lost,2024-04-13,136
4009,Lead_4009,Cold Call,Qualified,2024-06-21,413
4010,Lead_4010,Cold Call,Qualified,2024-03-22,492
4011,Lead_4011,LinkedIn,Qualified,2024-01-09,58
4012,Lead_4012,LinkedIn,Qualified,2024-09-16,359
4013,Lead_4013,Email Campaign,Qualified,2024-10-13,276
4014,Lead_4014,LinkedIn,Lost,2024-11-12,357
4015,Lead_4015,Website,Contacted,2024-02-17,47
4016,Lead_4016,Email Campaign,Lost,2024-05-14,75
4017,Lead_4017,Referral,Qualified,2024-07-22,69
4018,Lead_4018,Cold Call,New,2024-05-30,315
4019,Lead_4019,Email Campaign,New,2024-06-14,116
4020,Lead_4020,Cold Call,New,2024-05-05,281
4021,Lead_4021,LinkedIn,Qualified,2024-01-14,254
4022,Lead_4022,LinkedIn,Contacted,2024-05-05,449
4023,Lead_4023,LinkedIn,Lost,2024-11-27,416
4024,Lead_4024,LinkedIn,Contacted,2024-01-07,152
4025,Lead_4025,LinkedIn,New,2024-11-09,248
4026,Lead_4026,Cold Call,Lost,2024-10-11,283
4027,Lead_4027,Email Campaign,Contacted,2024-07-30,96
4028,Lead_4028,Email Campaign,Lost,2024-11-17,295
4029,Lead_4029,Cold Call,Qualified,2024-12-27,408
4030,Lead_4030,Referral,Qualified,2024-08-08,190
4031,Lead_4031,Referral,Contacted,2024-06-12,277
4032,Lead_4032,Referral,New,2024-12-20,69
4033,Lead_4033,Referral,Contacted,2024-10-02,297
4034,Lead_4034,LinkedIn,New,2024-09-16,363
4035,Lead_4035,Cold Call,Qualified,2024-02-23,414
4036,Lead_4036,Email Campaign,Contacted,2024-06-27,368
4037,Lead_4037,Email Campaign,Contacted,2024-08-26,138
4038,Lead_4038,Email Campaign,New,2024-08-23,317
4039,Lead_4039,Cold Call,Lost,2024-10-29,224
4040,Lead_4040,Website,Contacted,2024-01-12,287
4041,Lead_4041,Cold Call,New,2024-06-26,245
4042,Lead_4042,LinkedIn,New,2024-12-15,182
4043,Lead_4043,Website,Qualified,2024-10-18,130
4044,Lead_4044,Website,Lost,2024-08-08,361
4045,Lead_4045,LinkedIn,Lost,2024-04-20,339
4046,Lead_4046,Cold Call,Qualified,2024-10-02,357
4047,Lead_4047,Referral,Qualified,2024-04-29,292
4048,Lead_4048,Email Campaign,Lost,2024-03-14,393
4049,Lead_4049,Email Campaign,Qualified,2024-01-04,498
4050,Lead_4050,Email Campaign,New,2024-12-30,387
4051,Lead_4051,Referral,New,2024-02-06,315
4052,Lead_4052,Website,Lost,2024-03-23,376
4053,Lead_4053,LinkedIn,Contacted,2024-11-03,397
4054,Lead_4054,LinkedIn,Contacted,2024-01-16,333
4055,Lead_4055,Cold Call,New,2024-06-18,46
4056,Lead_4056,Website,Lost,2024-10-20,359
4057,Lead_4057,Cold Call,Lost,2024-07-14,357
4058,Lead_4058,Cold Call,Contacted,2024-06-24,94
4059,Lead_4059,Website,Qualified,2024-06-30,91
4060,Lead_4060,Cold Call,Qualified,2024-09-12,47
4061,Lead_4061,LinkedIn,Qualified,2024-07-24,103
4062,Lead_4062,LinkedIn,Qualified,2024-11-27,325
4063,Lead_4063,Website,Qualified,2024-08-19,385
4064,Lead_4064,Website,Qualified,2024-01-11,451
4065,Lead_4065,Email Campaign,New,2024-10-12,31
4066,Lead_4066,Referral,New,2024-03-27,1
4067,Lead_4067,Email Campaign,New,2024-01-03,168
4068,Lead_4068,Cold Call,Qualified,2024-01-15,410
4069,Lead_4069,Email Campaign,Qualified,2024-02-05,490
4070,Lead_4070,LinkedIn,Contacted,2024-11-21,318
4071,Lead_4071,Cold Call,Contacted,2024-10-01,112
4072,Lead_4072,Referral,New,2024-12-15,468
4073,Lead_4073,LinkedIn,Qualified,2024-10-20,91
4074,Lead_4074,Cold Call,Contacted,2024-09-16,77
4075,Lead_4075,Cold Call,New,2024-11-14,20
4076,Lead_4076,Email Campaign,New,2024-06-08,479
4077,Lead_4077,Referral,New,2024-06-27,350
4078,Lead_4078,LinkedIn,Contacted,2024-02-21,255
4079,Lead_4079,LinkedIn,Contacted,2024-11-09,472
4080,Lead_4080,Referral,Lost,2024-12-03,281
4081,Lead_4081,Cold Call,Lost,2024-02-29,343
4082,Lead_4082,Email Campaign,New,2024-06-22,127
4083,Lead_4083,Referral,Contacted,2024-05-02,492
4084,Lead_4084,Cold Call,Contacted,2024-07-25,22
4085,Lead_4085,Referral,New,2024-09-02,416
4086,Lead_4086,Email Campaign,New,2024-09-23,47
4087,Lead_4087,Referral,Lost,2024-10-06,330
4088,Lead_4088,LinkedIn,Qualified,2024-06-13,70
4089,Lead_4089,Cold Call,Contacted,2024-05-29,484
4090,Lead_4090,Cold Call,Lost,2024-08-10,194
4091,Lead_4091,Website,Lost,2024-01-13,252
4092,Lead_4092,Website,Qualified,2024-10-14,248
4093,Lead_4093,Email Campaign,Lost,2024-06-05,255
4094,Lead_4094,Referral,New,2024-09-27,426
4095,Lead_4095,Website,Contacted,2024-02-15,158
4096,Lead_4096,Email Campaign,Contacted,2024-11-24,161
4097,Lead_4097,Website,New,2024-01-25,495
4098,Lead_4098,Referral,Lost,2024-04-06,181
4099,Lead_4099,Email Campaign,New,2024-12-16,448
4100,Lead_4100,Cold Call,Contacted,2024-09-17,190
4101,Lead_4101,Website,Contacted,2024-02-20,235
4102,Lead_4102,LinkedIn,Contacted,2024-12-30,164
4103,Lead_4103,Website,Contacted,2024-09-10,106
4104,Lead_4104,Email Campaign,New,2024-01-24,473
4105,Lead_4105,Cold Call,Contacted,2024-12-18,60
4106,Lead_4106,Referral,New,2024-05-03,338
4107,Lead_4107,Referral,Contacted,2024-07-18,424
4108,Lead_4108,LinkedIn,Qualified,2024-07-24,23
4109,Lead_4109,LinkedIn,Contacted,2024-11-02,127
4110,Lead_4110,Email Campaign,Qualified,2024-08-04,349
4111,Lead_4111,Email Campaign,Qualified,2024-04-14,482
4112,Lead_4112,Referral,Lost,2024-12-19,6
4113,Lead_4113,Cold Call,Lost,2024-07-12,143
4114,Lead_4114,LinkedIn,Lost,2024-05-09,308
4115,Lead_4115,Website,Lost,2024-01-22,357
4116,Lead_4116,Cold Call,Contacted,2024-12-05,354
4117,Lead_4117,LinkedIn,New,2024-11-22,59
4118,Lead_4118,Website,Contacted,2024-09-07,35
4119,Lead_4119,LinkedIn,Qualified,2024-03-26,484
4120,Lead_4120,Referral,Lost,2024-05-25,275
4121,Lead_4121,Referral,Qualified,2024-10-18,134
4122,Lead_4122,Website,New,2024-07-21,422
4123,Lead_4123,LinkedIn,New,2024-10-11,434
4124,Lead_4124,Cold Call,Contacted,2024-03-06,266
4125,Lead_4125,Website,Lost,2024-09-02,56
4126,Lead_4126,Website,Contacted,2024-01-20,427
4127,Lead_4127,Cold Call,Contacted,2024-02-12,391
4128,Lead_4128,Website,Contacted,2024-08-11,316
4129,Lead_4129,Referral,Lost,2024-03-14,227
4130,Lead_4130,Email Campaign,New,2024-12-05,479
4131,Lead_4131,Email Campaign,Contacted,2024-04-17,372
4132,Lead_4132,Referral,New,2024-10-18,8
4133,Lead_4133,LinkedIn,Qualified,2024-05-08,472
4134,Lead_4134,LinkedIn,Qualified,2024-08-24,103
4135,Lead_4135,Website,Lost,2024-07-13,79
4136,Lead_4136,Referral,New,2024-04-25,95
4137,Lead_4137,LinkedIn,Qualified,2024-12-02,370
4138,Lead_4138,Cold Call,New,2024-08-13,36
4139,Lead_4139,LinkedIn,Qualified,2024-10-12,83
4140,Lead_4140,LinkedIn,Qualified,2024-01-30,58
4141,Lead_4141,Website,Lost,2024-09-22,274
4142,Lead_4142,Website,Contacted,2024-06-13,190
4143,Lead_4143,Website,Contacted,2024-02-23,351
4144,Lead_4144,LinkedIn,New,2024-07-14,2
4145,Lead_4145,Email Campaign,New,2024-07-17,394
4146,Lead_4146,Email Campaign,New,2024-04-24,391
4147,Lead_4147,Website,New,2024-01-11,333
4148,Lead_4148,Cold Call,Lost,2024-05-24,352
4149,Lead_4149,Email Campaign,Lost,2024-08-18,467
4150,Lead_4150,LinkedIn,Lost,2024-11-09,129
4151,Lead_4151,Referral,Lost,2024-09-02,471
4152,Lead_4152,LinkedIn,Lost,2024-10-01,451
4153,Lead_4153,Referral,Contacted,2024-03-14,147
4154,Lead_4154,LinkedIn,Lost,2024-05-11,452
4155,Lead_4155,LinkedIn,Qualified,2024-01-11,222
4156,Lead_4156,Referral,Contacted,2024-01-22,236
4157,Lead_4157,Cold Call,Contacted,2024-07-24,65
4158,Lead_4158,Referral,Contacted,2024-07-26,216
4159,Lead_4159,Cold Call,Lost,2024-08-19,228
4160,Lead_4160,Cold Call,Lost,2024-07-05,173
4161,Lead_4161,Referral,Lost,2024-03-09,371
4162,Lead_4162,Email Campaign,Contacted,2024-05-05,112
4163,Lead_4163,LinkedIn,Contacted,2024-12-03,402
4164,Lead_4164,Email Campaign,Qualified,2024-08-25,281
4165,Lead_4165,Cold Call,Qualified,2024-11-25,158
4166,Lead_4166,LinkedIn,Lost,2024-03-13,241
4167,Lead_4167,Website,Lost,2024-06-02,464
4168,Lead_4168,Email Campaign,Lost,2024-01-27,103
4169,Lead_4169,LinkedIn,Qualified,2024-10-09,456
4170,Lead_4170,LinkedIn,Lost,2024-09-21,222
4171,Lead_4171,LinkedIn,Lost,2024-01-13,356
4172,Lead_4172,LinkedIn,Lost,2024-10-17,342
4173,Lead_4173,LinkedIn,Qualified,2024-12-14,289
4174,Lead_4174,LinkedIn,Lost,2024-10-21,401
4175,Lead_4175,LinkedIn,Contacted,2024-07-29,163
4176,Lead_4176,Cold Call,Contacted,2024-03-07,391
4177,Lead_4177,Cold Call,Qualified,2024-11-08,478
4178,Lead_4178,Email Campaign,New,2024-12-12,50
4179,Lead_4179,Website,New,2024-01-11,5
4180,Lead_4180,Website,Qualified,2024-02-16,161
4181,Lead_4181,Referral,Contacted,2024-03-18,491
4182,Lead_4182,LinkedIn,Qualified,2024-02-03,186
4183,Lead_4183,Email Campaign,Qualified,2024-10-25,464
4184,Lead_4184,Cold Call,Lost,2024-06-22,361
4185,Lead_4185,LinkedIn,Qualified,2024-06-04,52
4186,Lead_4186,Email Campaign,Contacted,2024-03-18,84
4187,Lead_4187,Cold Call,New,2024-09-29,467
4188,Lead_4188,Email Campaign,Lost,2024-03-22,288
4189,Lead_4189,Email Campaign,Lost,2024-12-24,144
4190,Lead_4190,LinkedIn,New,2024-12-05,485
4191,Lead_4191,LinkedIn,Lost,2024-02-19,387
4192,Lead_4192,Website,Contacted,2024-07-14,243
4193,Lead_4193,Cold Call,Lost,2024-03-28,393
4194,Lead_4194,Website,Qualified,2024-08-13,300
4195,Lead_4195,Email Campaign,Contacted,2024-08-17,458
4196,Lead_4196,Website,Lost,2024-12-09,291
4197,Lead_4197,Referral,Qualified,2024-02-13,454
4198,Lead_4198,Referral,New,2024-03-31,70
4199,Lead_4199,Email Campaign,Qualified,2024-12-12,202
4200,Lead_4200,LinkedIn,New,2024-12-08,101
4201,Lead_4201,Referral,Qualified,2024-12-30,406
4202,Lead_4202,Website,Qualified,2024-11-04,410
4203,Lead_4203,Cold Call,New,2024-11-14,457
4204,Lead_4204,Email Campaign,Lost,2024-03-27,187
4205,Lead_4205,Referral,Contacted,2024-09-19,144
4206,Lead_4206,Email Campaign,New,2024-09-07,164
4207,Lead_4207,LinkedIn,New,2024-11-28,123
4208,Lead_4208,Referral,Qualified,2024-08-17,222
4209,Lead_4209,Referral,New,2024-05-19,384
4210,Lead_4210,Cold Call,New,2024-06-19,283
4211,Lead_4211,Website,Contacted,2024-11-15,6
4212,Lead_4212,Email Campaign,New,2024-06-03,195
4213,Lead_4213,LinkedIn,Lost,2024-07-13,199
4214,Lead_4214,Website,Qualified,2024-12-22,193
4215,Lead_4215,Referral,Qualified,2024-09-19,438
4216,Lead_4216,Cold Call,Lost,2024-12-28,176
4217,Lead_4217,LinkedIn,Qualified,2024-05-13,283
4218,Lead_4218,LinkedIn,Lost,2024-05-24,137
4219,Lead_4219,Website,Lost,2024-12-09,44
4220,Lead_4220,Referral,New,2024-01-12,416
4221,Lead_4221,LinkedIn,New,2024-05-04,39
4222,Lead_4222,LinkedIn,Qualified,2024-02-03,79
4223,Lead_4223,Email Campaign,Contacted,2024-02-14,443
4224,Lead_4224,Website,New,2024-01-07,378
4225,Lead_4225,Referral,New,2024-03-20,299
4226,Lead_4226,Cold Call,Qualified,2024-12-06,55
4227,Lead_4227,Email Campaign,New,2024-01-29,361
4228,Lead_4228,LinkedIn,Contacted,2024-02-11,96
4229,Lead_4229,Website,New,2024-01-02,222
4230,Lead_4230,LinkedIn,Contacted,2024-01-26,368
4231,Lead_4231,Website,Lost,2024-06-13,321
4232,Lead_4232,Email Campaign,Contacted,2024-08-31,419
4233,Lead_4233,LinkedIn,Lost,2024-11-05,362
4234,Lead_4234,LinkedIn,Lost,2024-05-27,375
4235,Lead_4235,Email Campaign,New,2024-08-14,95
4236,Lead_4236,Email Campaign,New,2024-02-10,91
4237,Lead_4237,LinkedIn,Qualified,2024-03-14,450
4238,Lead_4238,Email Campaign,Contacted,2024-12-24,64
4239,Lead_4239,Website,Contacted,2024-04-05,435
4240,Lead_4240,Referral,Contacted,2024-03-24,203
4241,Lead_4241,Email Campaign,Qualified,2024-11-03,212
4242,Lead_4242,Email Campaign,Qualified,2024-04-21,219
4243,Lead_4243,Referral,Qualified,2024-05-03,272
4244,Lead_4244,Website,Qualified,2024-05-24,387
4245,Lead_4245,LinkedIn,New,2024-02-01,33
4246,Lead_4246,Cold Call,Qualified,2024-01-31,318
4247,Lead_4247,Cold Call,New,2024-12-11,392
4248,Lead_4248,Cold Call,New,2024-12-11,46
4249,Lead_4249,Referral,Qualified,2024-12-23,349
4250,Lead_4250,Email Campaign,New,2024-10-18,135
4251,Lead_4251,Referral,Lost,2024-07-02,381
4252,Lead_4252,Cold Call,Qualified,2024-09-12,154
4253,Lead_4253,Cold Call,Qualified,2024-10-06,382
4254,Lead_4254,LinkedIn,Contacted,2024-10-27,88
4255,Lead_4255,Website,Qualified,2024-07-28,239
4256,Lead_4256,Cold Call,Qualified,2024-07-25,238
4257,Lead_4257,Cold Call,Lost,2024-03-19,73
4258,Lead_4258,Cold Call,Lost,2024-01-13,448
4259,Lead_4259,LinkedIn,Qualified,2024-07-14,446
4260,Lead_4260,LinkedIn,Lost,2024-07-06,8
4261,Lead_4261,Cold Call,Contacted,2024-03-18,304
4262,Lead_4262,LinkedIn,Contacted,2024-02-18,9
4263,Lead_4263,Cold Call,Lost,2024-03-17,139
4264,Lead_4264,Referral,Contacted,2024-01-12,255
4265,Lead_4265,Cold Call,Contacted,2024-06-04,425
4266,Lead_4266,Email Campaign,Qualified,2024-04-26,98
4267,Lead_4267,Cold Call,Lost,2024-08-09,223
4268,Lead_4268,LinkedIn,Lost,2024-12-06,31
4269,Lead_4269,Referral,New,2024-02-04,488
4270,Lead_4270,Referral,Lost,2024-11-07,149
4271,Lead_4271,LinkedIn,Contacted,2024-09-22,483
4272,Lead_4272,Cold Call,Contacted,2024-08-01,252
4273,Lead_4273,Website,Qualified,2024-11-19,82
4274,Lead_4274,Referral,Qualified,2024-12-16,317
4275,Lead_4275,Cold Call,New,2024-11-02,67
4276,Lead_4276,Email Campaign,Qualified,2024-06-23,372
4277,Lead_4277,Referral,Contacted,2024-07-08,290
4278,Lead_4278,Cold Call,New,2024-01-10,229
4279,Lead_4279,Referral,Lost,2024-05-06,108
4280,Lead_4280,Referral,Contacted,2024-06-09,325
4281,Lead_4281,Cold Call,Qualified,2024-10-11,175
4282,Lead_4282,Email Campaign,Qualified,2024-12-23,100
4283,Lead_4283,LinkedIn,Qualified,2024-11-19,294
4284,Lead_4284,LinkedIn,Contacted,2024-05-07,251
4285,Lead_4285,Email Campaign,Lost,2024-01-10,161
4286,Lead_4286,Email Campaign,New,2024-07-15,385
4287,Lead_4287,LinkedIn,Qualified,2024-02-11,271
4288,Lead_4288,Cold Call,Lost,2024-11-04,462
4289,Lead_4289,Referral,New,2024-08-18,200
4290,Lead_4290,LinkedIn,Qualified,2024-12-30,74
4291,Lead_4291,Referral,New,2024-08-30,127
4292,Lead_4292,LinkedIn,New,2024-06-16,183
4293,Lead_4293,Email Campaign,Lost,2024-10-14,75
4294,Lead_4294,Referral,Qualified,2024-09-05,161
4295,Lead_4295,Email Campaign,Contacted,2024-11-26,97
4296,Lead_4296,Email Campaign,New,2024-05-31,376
4297,Lead_4297,Website,Contacted,2024-09-25,410
4298,Lead_4298,Email Campaign,Qualified,2024-05-07,405
4299,Lead_4299,Cold Call,Lost,2024-12-24,420
4300,Lead_4300,Website,Qualified,2024-05-13,105
4301,Lead_4301,LinkedIn,Qualified,2024-01-13,15
4302,Lead_4302,Cold Call,New,2024-07-07,239
4303,Lead_4303,LinkedIn,Lost,2024-11-16,196
4304,Lead_4304,Email Campaign,Contacted,2024-10-31,228
4305,Lead_4305,Referral,New,2024-05-20,234
4306,Lead_4306,Referral,Contacted,2024-12-27,311
4307,Lead_4307,Cold Call,Qualified,2024-03-24,301
4308,Lead_4308,LinkedIn,Qualified,2024-01-09,64
4309,Lead_4309,Website,Qualified,2024-10-09,245
4310,Lead_4310,Referral,Contacted,2024-06-10,426
4311,Lead_4311,Cold Call,New,2024-11-17,223
4312,Lead_4312,Referral,Lost,2024-04-01,168
4313,Lead_4313,Email Campaign,New,2024-11-25,145
4314,Lead_4314,Referral,New,2024-09-18,29
4315,Lead_4315,LinkedIn,Lost,2024-02-02,475
4316,Lead_4316,Website,Contacted,2024-03-18,53
4317,Lead_4317,Email Campaign,Contacted,2024-12-31,121
4318,Lead_4318,Website,Qualified,2024-07-01,174
4319,Lead_4319,Website,Lost,2024-06-24,385
4320,Lead_4320,Website,Lost,2024-07-24,280
4321,Lead_4321,Website,Lost,2024-11-24,405
4322,Lead_4322,Cold Call,Contacted,2024-10-07,422
4323,Lead_4323,Website,Contacted,2024-08-17,82
4324,Lead_4324,Website,Qualified,2024-04-26,123
4325,Lead_4325,Website,New,2024-01-27,330
4326,Lead_4326,LinkedIn,Lost,2024-01-22,22
4327,Lead_4327,LinkedIn,Contacted,2024-03-19,489
4328,Lead_4328,LinkedIn,Qualified,2024-06-14,199
4329,Lead_4329,Cold Call,New,2024-09-18,392
4330,Lead_4330,Referral,Lost,2024-01-13,343
4331,Lead_4331,Cold Call,New,2024-01-21,103
4332,Lead_4332,Email Campaign,New,2024-04-16,118
4333,Lead_4333,Email Campaign,Lost,2024-01-04,179
4334,Lead_4334,Website,Qualified,2024-09-17,461
4335,Lead_4335,LinkedIn,Lost,2024-04-18,78
4336,Lead_4336,Email Campaign,New,2024-11-17,382
4337,Lead_4337,Email Campaign,Qualified,2024-05-16,285
4338,Lead_4338,Referral,Lost,2024-03-22,428
4339,Lead_4339,LinkedIn,Qualified,2024-06-20,101
4340,Lead_4340,Referral,Qualified,2024-07-20,62
4341,Lead_4341,Referral,Lost,2024-01-15,229
4342,Lead_4342,Email Campaign,Lost,2024-04-14,95
4343,Lead_4343,Website,New,2024-07-17,412
4344,Lead_4344,Website,Contacted,2024-04-12,389
4345,Lead_4345,Email Campaign,Qualified,2024-12-19,346
4346,Lead_4346,LinkedIn,Qualified,2024-07-03,238
4347,Lead_4347,Website,Contacted,2024-10-17,456
4348,Lead_4348,Referral,Contacted,2024-09-18,13
4349,Lead_4349,Referral,New,2024-04-20,425
4350,Lead_4350,LinkedIn,Qualified,2024-04-15,256
4351,Lead_4351,Cold Call,Qualified,2024-08-22,201
4352,Lead_4352,Email Campaign,Contacted,2024-09-08,246
4353,Lead_4353,Email Campaign,Qualified,2024-12-07,439
4354,Lead_4354,LinkedIn,New,2024-11-11,55
4355,Lead_4355,Website,New,2024-11-13,26
4356,Lead_4356,Website,Qualified,2024-01-01,156
4357,Lead_4357,Cold Call,Lost,2024-10-17,493
4358,Lead_4358,LinkedIn,New,2024-01-28,189
4359,Lead_4359,LinkedIn,Contacted,2024-08-04,380
4360,Lead_4360,Referral,New,2024-05-23,214
4361,Lead_4361,Website,Qualified,2024-01-18,461
4362,Lead_4362,Website,Qualified,2024-03-13,135
4363,Lead_4363,Cold Call,Contacted,2024-03-02,471
4364,Lead_4364,Website,Lost,2024-03-30,8
4365,Lead_4365,Website,New,2024-04-30,234
4366,Lead_4366,Email Campaign,Qualified,2024-05-18,12
4367,Lead_4367,Email Campaign,Lost,2024-02-02,375
4368,Lead_4368,LinkedIn,Contacted,2024-02-03,204
4369,Lead_4369,Cold Call,New,2024-01-20,255
4370,Lead_4370,Cold Call,Lost,2024-07-30,90
4371,Lead_4371,Website,New,2024-12-02,33
4372,Lead_4372,Referral,Qualified,2024-09-02,104
4373,Lead_4373,Referral,New,2024-12-09,140
4374,Lead_4374,LinkedIn,Contacted,2024-12-19,230
4375,Lead_4375,Website,New,2024-10-15,428
4376,Lead_4376,Cold Call,Lost,2024-04-28,367
4377,Lead_4377,Website,Qualified,2024-07-05,46
4378,Lead_4378,Email Campaign,Qualified,2024-08-21,421
4379,Lead_4379,Cold Call,Contacted,2024-07-10,338
4380,Lead_4380,Referral,Contacted,2024-06-13,377
4381,Lead_4381,Referral,Lost,2024-03-30,298
4382,Lead_4382,Cold Call,Qualified,2024-08-27,178
4383,Lead_4383,Referral,Contacted,2024-12-10,385
4384,Lead_4384,Cold Call,Lost,2024-07-03,493
4385,Lead_4385,Cold Call,New,2024-11-04,130
4386,Lead_4386,LinkedIn,Qualified,2024-07-02,331
4387,Lead_4387,Cold Call,Lost,2024-10-03,442
4388,Lead_4388,LinkedIn,New,2024-06-24,260
4389,Lead_4389,LinkedIn,Qualified,2024-10-03,324
4390,Lead_4390,LinkedIn,Contacted,2024-04-15,423
4391,Lead_4391,Cold Call,New,2024-08-02,451
4392,Lead_4392,Website,New,2024-09-23,54
4393,Lead_4393,Email Campaign,New,2024-05-10,479
4394,Lead_4394,Email Campaign,Contacted,2024-04-26,351
4395,Lead_4395,Referral,Lost,2024-02-29,167
4396,Lead_4396,Referral,Lost,2024-09-24,337
4397,Lead_4397,Cold Call,Contacted,2024-10-22,180
4398,Lead_4398,Cold Call,New,2024-04-25,328
4399,Lead_4399,Cold Call,Contacted,2024-12-21,459
4400,Lead_4400,LinkedIn,New,2024-09-15,410
4401,Lead_4401,Website,Lost,2024-03-14,469
4402,Lead_4402,Website,Qualified,2024-05-03,387
4403,Lead_4403,Cold Call,Qualified,2024-04-17,278
4404,Lead_4404,Website,Contacted,2024-01-13,9
4405,Lead_4405,Website,Qualified,2024-03-02,107
4406,Lead_4406,LinkedIn,New,2024-02-04,130
4407,Lead_4407,Cold Call,New,2024-08-04,484
4408,Lead_4408,Referral,Lost,2024-01-06,358
4409,Lead_4409,Email Campaign,Qualified,2024-06-24,199
4410,Lead_4410,Referral,Contacted,2024-06-04,220
4411,Lead_4411,Email Campaign,Lost,2024-11-21,315
4412,Lead_4412,Email Campaign,New,2024-12-13,252
4413,Lead_4413,Website,Lost,2024-06-12,180
4414,Lead_4414,Website,Qualified,2024-12-24,243
4415,Lead_4415,Cold Call,New,2024-08-04,353
4416,Lead_4416,Email Campaign,Qualified,2024-12-16,252
4417,Lead_4417,Website,Lost,2024-01-20,493
4418,Lead_4418,Cold Call,New,2024-08-31,130
4419,Lead_4419,Email Campaign,New,2024-02-12,126
4420,Lead_4420,Website,Lost,2024-07-13,384
4421,Lead_4421,Referral,Contacted,2024-11-05,241
4422,Lead_4422,Website,Qualified,2024-06-07,283
4423,Lead_4423,Cold Call,Contacted,2024-11-10,211
4424,Lead_4424,Website,New,2024-12-16,66
4425,Lead_4425,Email Campaign,New,2024-09-16,228
4426,Lead_4426,Website,Contacted,2024-08-25,141
4427,Lead_4427,Email Campaign,Lost,2024-10-01,335
4428,Lead_4428,Website,Qualified,2024-10-26,61
4429,Lead_4429,Email Campaign,Lost,2024-03-30,462
4430,Lead_4430,Cold Call,Qualified,2024-03-24,21
4431,Lead_4431,Referral,Qualified,2024-08-06,57
4432,Lead_4432,LinkedIn,New,2024-04-11,247
4433,Lead_4433,Cold Call,Contacted,2024-01-03,199
4434,Lead_4434,LinkedIn,Lost,2024-01-23,155
4435,Lead_4435,LinkedIn,Contacted,2024-06-23,444
4436,Lead_4436,Email Campaign,Lost,2024-04-27,366
4437,Lead_4437,Cold Call,New,2024-02-21,85
4438,Lead_4438,LinkedIn,Contacted,2024-11-05,289
4439,Lead_4439,Website,Lost,2024-09-11,188
4440,Lead_4440,Cold Call,New,2024-12-28,269
4441,Lead_4441,Referral,New,2024-08-02,243
4442,Lead_4442,Website,Qualified,2024-08-11,286
4443,Lead_4443,Cold Call,New,2024-02-03,45
4444,Lead_4444,Referral,Qualified,2024-08-31,206
4445,Lead_4445,Email Campaign,Contacted,2024-03-11,62
4446,Lead_4446,Website,Contacted,2024-02-14,293
4447,Lead_4447,LinkedIn,Contacted,2024-08-16,338
4448,Lead_4448,Email Campaign,Qualified,2024-10-12,135
4449,Lead_4449,Cold Call,New,2024-12-02,95
4450,Lead_4450,Email Campaign,Lost,2024-02-29,287
4451,Lead_4451,Website,Contacted,2024-04-13,76
4452,Lead_4452,Referral,Contacted,2024-12-25,201
4453,Lead_4453,Website,Qualified,2024-01-31,262
4454,Lead_4454,Website,New,2024-09-25,341
4455,Lead_4455,Referral,New,2024-06-04,451
4456,Lead_4456,LinkedIn,Qualified,2024-05-04,441
4457,Lead_4457,Cold Call,Contacted,2024-04-06,340
4458,Lead_4458,Cold Call,Lost,2024-09-02,110
4459,Lead_4459,Website,Contacted,2024-07-17,284
4460,Lead_4460,Email Campaign,New,2024-03-15,342
4461,Lead_4461,LinkedIn,Contacted,2024-02-04,245
4462,Lead_4462,Email Campaign,New,2024-10-16,85
4463,Lead_4463,LinkedIn,Lost,2024-11-16,186
4464,Lead_4464,LinkedIn,Qualified,2024-07-27,31
4465,Lead_4465,Cold Call,New,2024-06-13,400
4466,Lead_4466,Cold Call,New,2024-04-08,344
4467,Lead_4467,Referral,Lost,2024-08-18,311
4468,Lead_4468,LinkedIn,Contacted,2024-09-02,315
4469,Lead_4469,Email Campaign,Lost,2024-11-26,447
4470,Lead_4470,LinkedIn,Contacted,2024-11-02,267
4471,Lead_4471,Referral,Lost,2024-02-08,222
4472,Lead_4472,Email Campaign,New,2024-08-01,34
4473,Lead_4473,Email Campaign,New,2024-12-26,457
4474,Lead_4474,LinkedIn,New,2024-07-08,143
4475,Lead_4475,Cold Call,Qualified,2024-08-25,333
4476,Lead_4476,Referral,Qualified,2024-10-01,310
4477,Lead_4477,Referral,Qualified,2024-08-28,262
4478,Lead_4478,Cold Call,Lost,2024-12-18,302
4479,Lead_4479,Email Campaign,Contacted,2024-08-28,173
4480,Lead_4480,Website,Lost,2024-06-24,273
4481,Lead_4481,Email Campaign,New,2024-05-08,323
4482,Lead_4482,Referral,Qualified,2024-05-27,305
4483,Lead_4483,Email Campaign,Contacted,2024-06-09,475
4484,Lead_4484,Referral,Contacted,2024-10-16,98
4485,Lead_4485,Referral,Qualified,2024-04-08,423
4486,Lead_4486,Referral,Lost,2024-05-22,136
4487,Lead_4487,Email Campaign,Lost,2024-12-08,338
