opportunity_id,opportunity_name,stage,deal_value,probability,expected_close_date,customer_id
1483,Deal_1483,Won,2830940,98,2025-08-04,181
1484,Deal_1484,Negotiation,1455160,58,2025-01-19,356
1485,Deal_1485,Lost,2600731,33,2025-10-16,134
1486,Deal_1486,Prospecting,4019158,80,2025-10-24,87
1487,Deal_1487,Lost,2497403,11,2025-11-16,14
1488,Deal_1488,Negotiation,742145,71,2025-03-06,259
1489,Deal_1489,Prospecting,2164356,57,2025-03-09,316
1490,Deal_1490,Negotiation,2205500,57,2025-01-08,380
1491,Deal_1491,Prospecting,1514767,78,2025-10-30,379
1492,Deal_1492,Proposal,3151828,68,2025-03-31,134
1493,Deal_1493,Proposal,1566737,71,2025-09-28,442
1494,Deal_1494,Prospecting,758010,61,2025-03-16,305
1495,Deal_1495,Proposal,3514057,71,2025-07-16,122
1496,Deal_1496,Won,1453273,100,2025-04-18,296
1497,Deal_1497,Negotiation,2267910,43,2025-03-01,27
1498,Deal_1498,Proposal,3394913,69,2025-09-01,155
1499,Deal_1499,Won,2010093,97,2025-07-14,350
1500,Deal_1500,Won,2253059,95,2025-03-16,272
1501,Deal_1501,Won,2472564,80,2025-08-18,196
1502,Deal_1502,Negotiation,394080,73,2025-02-19,470
1503,Deal_1503,Lost,3018125,30,2025-08-10,313
1504,Deal_1504,Negotiation,2317659,61,2025-05-17,411
1505,Deal_1505,Prospecting,4950430,56,2025-07-20,237
1506,Deal_1506,Proposal,1685155,77,2025-09-24,173
1507,Deal_1507,Proposal,4643707,60,2025-01-06,345
1508,Deal_1508,Prospecting,150339,44,2025-07-30,51
1509,Deal_1509,Lost,3790834,13,2025-06-29,113
1510,Deal_1510,Negotiation,1669668,56,2025-01-18,13
1511,Deal_1511,Lost,527160,12,2025-11-01,337
1512,Deal_1512,Proposal,1071649,78,2025-12-29,491
1513,Deal_1513,Prospecting,1139741,45,2025-07-12,337
1514,Deal_1514,Lost,1599951,35,2025-02-26,357
1515,Deal_1515,Proposal,2521020,56,2025-08-28,339
1516,Deal_1516,Prospecting,3853761,80,2025-05-22,394
1517,Deal_1517,Won,2208695,90,2025-03-24,400
1518,Deal_1518,Prospecting,573343,57,2025-07-15,199
1519,Deal_1519,Negotiation,2216262,43,2025-05-16,92
1520,Deal_1520,Won,4174861,82,2025-04-13,313
1521,Deal_1521,Won,4177675,85,2025-02-25,74
1522,Deal_1522,Lost,3667617,34,2025-04-22,315
1523,Deal_1523,Prospecting,2222618,68,2025-02-22,18
1524,Deal_1524,Prospecting,4842785,44,2025-05-09,398
1525,Deal_1525,Won,4225021,80,2025-03-18,335
1526,Deal_1526,Prospecting,3325615,42,2025-05-17,78
1527,Deal_1527,Negotiation,4870431,65,2025-01-02,264
1528,Deal_1528,Won,3707916,95,2025-07-26,433
1529,Deal_1529,Prospecting,1944540,74,2025-01-02,197
1530,Deal_1530,Won,4808386,83,2025-10-02,479
1531,Deal_1531,Negotiation,2590306,61,2025-07-25,29
1532,Deal_1532,Prospecting,4534770,63,2025-06-24,42
1533,Deal_1533,Won,1753898,89,2025-04-01,284
1534,Deal_1534,Prospecting,1652250,64,2025-06-03,357
1535,Deal_1535,Won,3063700,83,2025-09-07,44
1536,Deal_1536,Won,1223926,86,2025-01-19,99
1537,Deal_1537,Prospecting,2050558,77,2025-09-08,200
1538,Deal_1538,Prospecting,2631433,74,2025-09-13,274
1539,Deal_1539,Won,360736,80,2025-06-23,29
1540,Deal_1540,Negotiation,3451646,42,2025-03-02,109
1541,Deal_1541,Lost,4551003,24,2025-03-18,380
1542,Deal_1542,Lost,654260,17,2025-01-19,377
1543,Deal_1543,Proposal,209912,71,2025-08-30,465
1544,Deal_1544,Lost,2085768,11,2025-12-26,333
1545,Deal_1545,Proposal,1494929,40,2025-11-20,26
1546,Deal_1546,Negotiation,3876753,46,2025-11-09,88
1547,Deal_1547,Lost,941970,12,2025-02-28,255
1548,Deal_1548,Lost,1900296,35,2025-02-02,412
1549,Deal_1549,Proposal,2879839,67,2025-12-14,206
1550,Deal_1550,Negotiation,4881561,47,2025-10-07,71
1551,Deal_1551,Negotiation,432407,53,2025-10-31,89
1552,Deal_1552,Negotiation,1062886,44,2025-05-21,73
1553,Deal_1553,Won,3153175,85,2025-10-11,85
1554,Deal_1554,Won,4932050,87,2025-01-21,69
1555,Deal_1555,Prospecting,3205215,80,2025-03-22,9
1556,Deal_1556,Won,103264,82,2025-01-04,92
1557,Deal_1557,Prospecting,2430112,77,2025-08-02,356
1558,Deal_1558,Won,1779397,84,2025-03-15,328
1559,Deal_1559,Negotiation,3828389,73,2025-07-30,123
1560,Deal_1560,Proposal,365589,79,2025-11-02,93
1561,Deal_1561,Won,788375,99,2025-11-18,424
1562,Deal_1562,Negotiation,3563030,62,2025-01-03,286
1563,Deal_1563,Proposal,1035727,52,2025-09-29,49
1564,Deal_1564,Lost,4577523,21,2025-09-17,113
1565,Deal_1565,Won,1795742,100,2025-05-22,28
1566,Deal_1566,Proposal,1301726,47,2025-12-17,433
1567,Deal_1567,Won,1529111,95,2025-03-23,344
1568,Deal_1568,Prospecting,3105072,43,2025-05-26,108
1569,Deal_1569,Won,2854266,88,2025-11-12,413
1570,Deal_1570,Won,925947,81,2025-01-27,474
1571,Deal_1571,Lost,1375782,15,2025-01-15,249
1572,Deal_1572,Lost,644412,13,2025-05-01,370
1573,Deal_1573,Won,4913394,98,2025-06-16,215
1574,Deal_1574,Proposal,1979910,60,2025-02-26,167
1575,Deal_1575,Proposal,2039092,46,2025-07-31,446
1576,Deal_1576,Proposal,1901053,64,2025-02-07,242
1577,Deal_1577,Lost,505831,25,2025-08-12,75
1578,Deal_1578,Proposal,3866740,79,2025-04-02,199
1579,Deal_1579,Negotiation,3889803,48,2025-04-10,324
1580,Deal_1580,Negotiation,1746267,57,2025-06-21,66
1581,Deal_1581,Prospecting,550394,76,2025-05-24,70
1582,Deal_1582,Prospecting,3896838,69,2025-08-03,88
1583,Deal_1583,Negotiation,2525994,54,2025-11-06,81
1584,Deal_1584,Lost,1475522,38,2025-10-23,497
1585,Deal_1585,Lost,1976882,37,2025-02-14,211
1586,Deal_1586,Lost,1865652,25,2025-10-30,243
1587,Deal_1587,Won,171667,88,2025-08-08,377
1588,Deal_1588,Proposal,2795557,55,2025-08-11,297
1589,Deal_1589,Proposal,1299648,77,2025-10-21,460
1590,Deal_1590,Prospecting,420979,66,2025-01-21,241
1591,Deal_1591,Lost,3621010,11,2025-09-29,202
1592,Deal_1592,Won,3845353,83,2025-09-11,124
1593,Deal_1593,Prospecting,154211,75,2025-12-21,375
1594,Deal_1594,Won,1163268,86,2025-07-03,152
1595,Deal_1595,Proposal,183631,45,2025-09-03,343
1596,Deal_1596,Negotiation,3902743,50,2025-10-20,383
1597,Deal_1597,Lost,3865481,10,2025-08-26,396
1598,Deal_1598,Proposal,1601437,65,2025-07-09,321
1599,Deal_1599,Won,61439,100,2025-11-18,37
1600,Deal_1600,Won,4503682,90,2025-01-17,152
1601,Deal_1601,Won,4600275,88,2025-10-22,407
1602,Deal_1602,Proposal,2866011,45,2025-01-29,264
1603,Deal_1603,Negotiation,980854,43,2025-07-16,188
1604,Deal_1604,Won,392878,99,2025-07-07,188
1605,Deal_1605,Proposal,612086,75,2025-10-15,364
1606,Deal_1606,Proposal,2859593,48,2025-05-03,277
1607,Deal_1607,Prospecting,4916394,70,2025-12-26,108
1608,Deal_1608,Proposal,3008759,60,2025-05-17,258
1609,Deal_1609,Won,506843,88,2025-02-02,191
1610,Deal_1610,Negotiation,4128766,68,2025-09-14,270
1611,Deal_1611,Prospecting,4511938,70,2025-12-14,423
1612,Deal_1612,Lost,2501691,38,2025-08-20,318
1613,Deal_1613,Negotiation,1630024,44,2025-08-23,45
1614,Deal_1614,Prospecting,1549982,65,2025-05-28,491
1615,Deal_1615,Prospecting,1432159,46,2025-05-22,58
1616,Deal_1616,Proposal,1312469,71,2025-04-15,267
1617,Deal_1617,Prospecting,3544162,58,2025-12-16,278
1618,Deal_1618,Proposal,2958332,70,2025-08-04,228
1619,Deal_1619,Prospecting,1635955,58,2025-02-02,12
1620,Deal_1620,Proposal,2867543,73,2025-07-30,297
1621,Deal_1621,Negotiation,4128108,60,2025-10-31,341
1622,Deal_1622,Lost,4650889,36,2025-08-16,235
1623,Deal_1623,Negotiation,1156912,76,2025-06-06,88
1624,Deal_1624,Negotiation,4112125,54,2025-07-10,498
1625,Deal_1625,Negotiation,1294352,43,2025-06-30,146
1626,Deal_1626,Won,1398803,85,2025-12-31,275
1627,Deal_1627,Negotiation,1521020,51,2025-12-29,355
1628,Deal_1628,Proposal,2045694,50,2025-03-01,22
1629,Deal_1629,Negotiation,1110936,76,2025-08-14,134
1630,Deal_1630,Negotiation,1770967,51,2025-10-15,363
1631,Deal_1631,Prospecting,2934397,60,2025-03-17,191
1632,Deal_1632,Won,1413967,97,2025-10-01,155
1633,Deal_1633,Prospecting,3443714,41,2025-09-13,394
1634,Deal_1634,Proposal,2736182,69,2025-03-21,3
1635,Deal_1635,Lost,2828983,26,2025-11-28,362
1636,Deal_1636,Negotiation,2481246,70,2025-10-21,342
1637,Deal_1637,Proposal,3758650,76,2025-06-23,353
1638,Deal_1638,Prospecting,386223,70,2025-03-13,348
1639,Deal_1639,Lost,2634380,13,2025-01-13,206
1640,Deal_1640,Lost,1898553,36,2025-08-17,183
1641,Deal_1641,Prospecting,511655,60,2025-11-08,329
1642,Deal_1642,Proposal,4466047,77,2025-04-24,401
1643,Deal_1643,Negotiation,239151,52,2025-02-12,276
1644,Deal_1644,Won,4343184,82,2025-07-21,100
1645,Deal_1645,Won,4341241,90,2025-01-29,466
1646,Deal_1646,Negotiation,1291060,65,2025-08-07,190
1647,Deal_1647,Won,152263,91,2025-05-26,177
1648,Deal_1648,Negotiation,3787762,59,2025-10-15,45
1649,Deal_1649,Proposal,3536387,68,2025-08-15,148
1650,Deal_1650,Proposal,3524509,67,2025-03-13,428
1651,Deal_1651,Lost,772074,29,2025-03-15,107
1652,Deal_1652,Negotiation,4456544,70,2025-06-21,34
1653,Deal_1653,Lost,3202207,34,2025-02-15,4
1654,Deal_1654,Won,2342848,100,2025-08-01,90
1655,Deal_1655,Lost,4814027,24,2025-03-12,103
1656,Deal_1656,Proposal,2478193,64,2025-10-11,252
1657,Deal_1657,Prospecting,4959082,59,2025-06-05,253
1658,Deal_1658,Lost,3937715,33,2025-04-25,14
1659,Deal_1659,Prospecting,2253494,49,2025-06-03,490
1660,Deal_1660,Won,2463310,83,2025-08-02,92
1661,Deal_1661,Won,2103114,100,2025-01-15,62
1662,Deal_1662,Negotiation,609728,71,2025-11-03,382
1663,Deal_1663,Negotiation,4080607,77,2025-10-17,224
1664,Deal_1664,Negotiation,4043318,80,2025-12-22,419
1665,Deal_1665,Prospecting,4349378,63,2025-10-22,9
1666,Deal_1666,Negotiation,4929271,50,2025-01-30,75
1667,Deal_1667,Negotiation,1186634,69,2025-07-02,84
1668,Deal_1668,Prospecting,3079658,57,2025-08-03,326
1669,Deal_1669,Negotiation,2481490,43,2025-05-30,272
1670,Deal_1670,Prospecting,1675836,72,2025-11-18,94
1671,Deal_1671,Prospecting,1452037,78,2025-10-06,166
1672,Deal_1672,Negotiation,2327162,59,2025-12-17,358
1673,Deal_1673,Negotiation,4533042,46,2025-10-24,181
1674,Deal_1674,Proposal,1198815,40,2025-09-23,145
1675,Deal_1675,Negotiation,3506060,71,2025-06-24,472
1676,Deal_1676,Proposal,1877678,46,2025-03-21,258
1677,Deal_1677,Proposal,4736339,52,2025-11-11,354
1678,Deal_1678,Lost,4513541,37,2025-12-31,283
1679,Deal_1679,Prospecting,3912881,66,2025-02-09,60
1680,Deal_1680,Proposal,4072490,41,2025-06-28,160
1681,Deal_1681,Negotiation,3757243,48,2025-11-02,268
1682,Deal_1682,Negotiation,2605876,51,2025-01-15,382
1683,Deal_1683,Prospecting,1129735,54,2025-12-22,73
1684,Deal_1684,Proposal,1101463,59,2025-04-18,67
1685,Deal_1685,Prospecting,987193,67,2025-02-09,10
1686,Deal_1686,Won,406657,93,2025-04-11,56
1687,Deal_1687,Prospecting,547152,72,2025-08-29,61
1688,Deal_1688,Negotiation,605723,42,2025-06-04,342
1689,Deal_1689,Prospecting,1088455,46,2025-11-05,106
1690,Deal_1690,Lost,1727926,38,2025-04-05,344
1691,Deal_1691,Negotiation,811512,41,2025-03-16,434
1692,Deal_1692,Negotiation,2967864,77,2025-06-30,83
1693,Deal_1693,Lost,2078554,34,2025-09-16,292
1694,Deal_1694,Prospecting,4899736,46,2025-01-08,271
1695,Deal_1695,Proposal,2414386,52,2025-03-29,462
1696,Deal_1696,Lost,877835,10,2025-04-20,472
1697,Deal_1697,Lost,4032202,37,2025-07-07,358
1698,Deal_1698,Lost,3738184,15,2025-12-11,491
1699,Deal_1699,Prospecting,3026465,51,2025-07-14,218
1700,Deal_1700,Proposal,1958863,72,2025-07-28,58
1701,Deal_1701,Negotiation,3958266,47,2025-02-26,267
1702,Deal_1702,Proposal,3080388,71,2025-12-27,148
1703,Deal_1703,Lost,390649,33,2025-02-12,168
1704,Deal_1704,Won,3277777,83,2025-05-26,234
1705,Deal_1705,Lost,2667303,33,2025-12-18,500
1706,Deal_1706,Won,4696583,87,2025-07-28,149
1707,Deal_1707,Won,633923,86,2025-09-01,481
1708,Deal_1708,Negotiation,157255,51,2025-12-12,252
1709,Deal_1709,Prospecting,3724699,65,2025-09-25,338
1710,Deal_1710,Prospecting,1252654,47,2025-07-22,206
1711,Deal_1711,Lost,1465352,13,2025-02-03,187
1712,Deal_1712,Proposal,1729931,61,2025-11-01,433
1713,Deal_1713,Won,2003452,83,2025-08-06,372
1714,Deal_1714,Won,4931487,88,2025-10-31,140
1715,Deal_1715,Won,4041520,91,2025-12-08,309
1716,Deal_1716,Won,4340055,95,2025-05-23,76
1717,Deal_1717,Won,1075004,83,2025-05-09,251
1718,Deal_1718,Won,1179176,87,2025-01-16,51
1719,Deal_1719,Prospecting,4228658,44,2025-12-14,14
1720,Deal_1720,Proposal,2792704,64,2025-03-20,156
1721,Deal_1721,Lost,858105,29,2025-02-09,339
1722,Deal_1722,Lost,4178768,34,2025-08-27,104
1723,Deal_1723,Negotiation,4162518,71,2025-09-16,134
1724,Deal_1724,Lost,4584285,20,2025-10-07,10
1725,Deal_1725,Prospecting,1049369,67,2025-07-16,231
1726,Deal_1726,Negotiation,3762430,64,2025-08-24,19
1727,Deal_1727,Prospecting,4719657,51,2025-12-04,441
1728,Deal_1728,Negotiation,4172829,50,2025-08-09,69
1729,Deal_1729,Negotiation,4139068,64,2025-02-26,292
1730,Deal_1730,Won,4574751,97,2025-10-20,241
1731,Deal_1731,Won,1361231,97,2025-09-17,29
1732,Deal_1732,Won,4199769,88,2025-10-30,498
1733,Deal_1733,Won,3009196,99,2025-05-26,165
1734,Deal_1734,Prospecting,428481,41,2025-03-07,429
1735,Deal_1735,Negotiation,4948670,62,2025-01-14,392
1736,Deal_1736,Negotiation,866631,64,2025-08-08,177
1737,Deal_1737,Negotiation,2996660,66,2025-01-29,339
1738,Deal_1738,Proposal,2018152,55,2025-11-28,160
1739,Deal_1739,Lost,599455,12,2025-06-06,59
1740,Deal_1740,Negotiation,215356,50,2025-10-03,167
1741,Deal_1741,Prospecting,3593960,69,2025-10-18,264
1742,Deal_1742,Won,221146,88,2025-12-23,241
1743,Deal_1743,Lost,2705114,10,2025-07-13,293
1744,Deal_1744,Won,4852802,90,2025-02-20,414
1745,Deal_1745,Won,1777284,83,2025-06-22,255
1746,Deal_1746,Lost,2898263,35,2025-03-27,315
1747,Deal_1747,Negotiation,3707358,63,2025-04-14,255
1748,Deal_1748,Prospecting,1845834,74,2025-05-28,136
1749,Deal_1749,Prospecting,4861040,59,2025-07-25,412
1750,Deal_1750,Proposal,821398,79,2025-10-24,49
1751,Deal_1751,Lost,2343151,20,2025-02-04,291
1752,Deal_1752,Lost,3632823,25,2025-04-18,178
1753,Deal_1753,Prospecting,4283223,59,2025-06-03,222
1754,Deal_1754,Lost,1728367,20,2025-08-01,206
1755,Deal_1755,Negotiation,4373230,79,2025-08-21,344
1756,Deal_1756,Lost,206055,15,2025-11-18,361
1757,Deal_1757,Lost,1614802,37,2025-10-23,256
1758,Deal_1758,Proposal,2297609,69,2025-11-23,273
1759,Deal_1759,Lost,3688344,37,2025-10-17,373
1760,Deal_1760,Prospecting,1733157,73,2025-07-06,237
1761,Deal_1761,Proposal,1312256,55,2025-12-17,392
1762,Deal_1762,Negotiation,3491512,67,2025-06-13,441
1763,Deal_1763,Prospecting,1757568,80,2025-07-31,137
1764,Deal_1764,Negotiation,2201230,50,2025-12-18,308
1765,Deal_1765,Proposal,2050543,65,2025-02-28,77
1766,Deal_1766,Proposal,2110129,41,2025-06-08,238
1767,Deal_1767,Won,3708548,97,2025-08-05,332
1768,Deal_1768,Prospecting,1386795,52,2025-05-20,70
1769,Deal_1769,Prospecting,2380120,56,2025-12-04,282
1770,Deal_1770,Proposal,4125537,42,2025-01-11,29
1771,Deal_1771,Prospecting,2549630,60,2025-02-02,462
1772,Deal_1772,Won,807544,91,2025-07-23,483
1773,Deal_1773,Proposal,988956,55,2025-10-20,377
1774,Deal_1774,Lost,1062023,39,2025-09-25,341
1775,Deal_1775,Lost,4456201,40,2025-05-09,255
1776,Deal_1776,Prospecting,1075732,55,2025-06-10,169
1777,Deal_1777,Lost,3321143,33,2025-05-01,479
1778,Deal_1778,Won,1260290,86,2025-02-24,90
1779,Deal_1779,Proposal,3736586,57,2025-07-29,131
1780,Deal_1780,Lost,4163425,11,2025-10-01,192
1781,Deal_1781,Prospecting,4628041,60,2025-08-05,244
1782,Deal_1782,Proposal,1265606,57,2025-07-05,244
1783,Deal_1783,Negotiation,226783,59,2025-11-27,496
1784,Deal_1784,Lost,508624,11,2025-12-20,470
1785,Deal_1785,Proposal,4686617,56,2025-07-16,159
1786,Deal_1786,Negotiation,4537156,47,2025-05-02,440
1787,Deal_1787,Won,115985,92,2025-07-21,475
1788,Deal_1788,Negotiation,807074,59,2025-05-01,153
1789,Deal_1789,Proposal,3731305,50,2025-11-20,163
1790,Deal_1790,Won,2348784,81,2025-02-11,422
1791,Deal_1791,Won,3514170,95,2025-06-20,368
1792,Deal_1792,Won,1395057,83,2025-12-24,134
1793,Deal_1793,Lost,3001584,12,2025-08-04,309
1794,Deal_1794,Lost,2791131,33,2025-08-21,356
1795,Deal_1795,Prospecting,1591319,43,2025-11-19,228
1796,Deal_1796,Proposal,3410995,40,2025-04-13,322
1797,Deal_1797,Negotiation,4880238,60,2025-02-12,57
1798,Deal_1798,Proposal,4381591,55,2026-01-01,497
1799,Deal_1799,Proposal,3491981,78,2025-06-13,232
1800,Deal_1800,Won,2236741,84,2025-03-30,352
1801,Deal_1801,Lost,2797943,36,2025-05-25,102
1802,Deal_1802,Prospecting,3133648,66,2025-04-04,202
1803,Deal_1803,Won,1933134,98,2025-01-11,486
1804,Deal_1804,Prospecting,1968535,75,2025-02-15,499
1805,Deal_1805,Won,2245996,86,2025-12-26,437
1806,Deal_1806,Proposal,3414124,43,2025-11-13,220
1807,Deal_1807,Lost,1302009,18,2025-02-15,491
1808,Deal_1808,Negotiation,4808378,50,2025-03-02,8
1809,Deal_1809,Lost,3855977,23,2025-12-11,254
1810,Deal_1810,Prospecting,1754106,54,2025-04-08,485
1811,Deal_1811,Negotiation,4195382,58,2025-07-15,67
1812,Deal_1812,Won,1858303,86,2025-05-25,373
1813,Deal_1813,Proposal,1563052,66,2025-07-29,406
1814,Deal_1814,Proposal,2484314,41,2025-05-15,121
1815,Deal_1815,Lost,2133042,24,2025-07-09,299
1816,Deal_1816,Won,136572,82,2025-08-29,69
1817,Deal_1817,Negotiation,1830210,65,2026-01-01,197
1818,Deal_1818,Won,2199376,99,2025-02-07,49
1819,Deal_1819,Lost,487152,11,2025-06-20,477
1820,Deal_1820,Proposal,3022097,70,2025-11-07,481
1821,Deal_1821,Lost,431781,32,2025-01-03,130
1822,Deal_1822,Lost,3245536,29,2025-06-04,203
1823,Deal_1823,Negotiation,4743932,48,2025-01-22,298
1824,Deal_1824,Proposal,1474943,56,2025-09-15,253
1825,Deal_1825,Negotiation,1156621,69,2025-02-15,163
1826,Deal_1826,Lost,1239468,23,2025-05-14,60
1827,Deal_1827,Negotiation,1122663,42,2025-09-13,447
1828,Deal_1828,Negotiation,3657823,63,2025-05-25,463
1829,Deal_1829,Negotiation,2262561,79,2025-09-22,161
1830,Deal_1830,Won,2696965,85,2025-09-09,392
1831,Deal_1831,Proposal,3740900,75,2025-01-28,97
1832,Deal_1832,Proposal,1978210,43,2025-04-04,19
1833,Deal_1833,Won,1421998,88,2025-12-28,240
1834,Deal_1834,Won,4201612,83,2025-01-21,227
1835,Deal_1835,Negotiation,4120148,75,2025-08-23,253
1836,Deal_1836,Prospecting,1087286,49,2025-06-28,48
1837,Deal_1837,Proposal,1565443,58,2025-03-28,384
1838,Deal_1838,Lost,2338341,36,2025-10-16,457
1839,Deal_1839,Lost,4945150,16,2025-01-03,270
1840,Deal_1840,Lost,3543175,15,2025-02-09,127
1841,Deal_1841,Won,2806981,83,2025-01-14,146
1842,Deal_1842,Prospecting,3183634,65,2025-10-30,476
1843,Deal_1843,Prospecting,1339962,60,2025-01-15,42
1844,Deal_1844,Won,3858893,95,2025-11-18,490
1845,Deal_1845,Negotiation,98698,78,2025-06-18,497
1846,Deal_1846,Prospecting,3850895,79,2025-06-16,486
1847,Deal_1847,Lost,1823073,14,2025-01-25,411
1848,Deal_1848,Negotiation,515861,60,2025-02-06,281
1849,Deal_1849,Lost,826374,22,2025-07-24,131
1850,Deal_1850,Proposal,3396360,55,2025-02-15,11
1851,Deal_1851,Proposal,3308998,50,2025-07-26,146
1852,Deal_1852,Proposal,2554390,47,2025-09-09,411
1853,Deal_1853,Won,1151312,89,2025-07-03,341
1854,Deal_1854,Prospecting,4350446,63,2025-04-13,251
1855,Deal_1855,Won,4046665,92,2025-05-18,289
1856,Deal_1856,Lost,806839,23,2025-08-05,416
1857,Deal_1857,Negotiation,1613266,79,2025-08-11,323
1858,Deal_1858,Won,389219,82,2025-09-20,175
1859,Deal_1859,Won,1350818,87,2025-09-11,270
1860,Deal_1860,Lost,2488593,12,2025-08-28,224
1861,Deal_1861,Prospecting,2569881,70,2025-03-18,66
1862,Deal_1862,Negotiation,4438014,55,2025-08-07,152
1863,Deal_1863,Lost,4672075,11,2025-02-09,470
1864,Deal_1864,Prospecting,952884,72,2025-09-19,218
1865,Deal_1865,Won,3947821,83,2025-12-05,369
1866,Deal_1866,Lost,2175508,36,2025-07-01,131
1867,Deal_1867,Lost,4273199,12,2025-01-09,59
1868,Deal_1868,Won,1578472,85,2025-07-21,24
1869,Deal_1869,Prospecting,2546848,66,2025-06-10,301
1870,Deal_1870,Won,2273605,94,2025-06-24,495
1871,Deal_1871,Proposal,1602625,53,2025-02-10,383
1872,Deal_1872,Lost,941966,18,2025-08-11,274
1873,Deal_1873,Prospecting,3362945,40,2025-03-01,7
1874,Deal_1874,Proposal,3910127,70,2025-12-21,208
1875,Deal_1875,Lost,4132924,33,2025-06-05,317
1876,Deal_1876,Lost,3363476,21,2025-06-04,45
1877,Deal_1877,Proposal,166399,48,2025-04-08,58
1878,Deal_1878,Prospecting,274943,52,2025-04-18,247
1879,Deal_1879,Proposal,3705658,55,2025-11-17,440
1880,Deal_1880,Lost,772205,16,2025-06-04,395
1881,Deal_1881,Won,4026108,84,2025-08-05,12
1882,Deal_1882,Prospecting,1328610,50,2025-12-26,228
1883,Deal_1883,Won,214649,95,2025-08-19,300
1884,Deal_1884,Proposal,2523225,52,2025-10-19,425
1885,Deal_1885,Won,2850537,81,2025-01-05,53
1886,Deal_1886,Won,4208259,93,2025-10-24,306
1887,Deal_1887,Lost,360522,19,2025-09-07,205
1888,Deal_1888,Won,4142814,96,2025-04-29,366
1889,Deal_1889,Prospecting,209548,73,2025-08-05,296
1890,Deal_1890,Negotiation,582765,75,2025-05-18,458
1891,Deal_1891,Won,1030970,95,2025-09-11,319
1892,Deal_1892,Negotiation,3709362,68,2025-01-11,83
1893,Deal_1893,Negotiation,3986274,52,2025-06-26,225
1894,Deal_1894,Proposal,1892996,72,2025-10-28,466
1895,Deal_1895,Negotiation,3979788,78,2025-03-09,453
1896,Deal_1896,Negotiation,3546884,64,2025-12-11,335
1897,Deal_1897,Negotiation,1409170,70,2025-11-15,107
1898,Deal_1898,Negotiation,4100772,45,2025-03-08,89
1899,Deal_1899,Proposal,4178753,50,2025-02-21,407
1900,Deal_1900,Won,2597216,95,2025-05-01,108
1901,Deal_1901,Lost,202090,11,2025-07-03,452
1902,Deal_1902,Negotiation,1380479,62,2025-03-31,424
1903,Deal_1903,Lost,584065,11,2025-06-22,221
1904,Deal_1904,Prospecting,1951615,79,2025-03-03,288
1905,Deal_1905,Proposal,2212768,71,2025-06-24,402
1906,Deal_1906,Negotiation,4722642,42,2025-05-17,459
1907,Deal_1907,Proposal,923606,72,2025-12-28,26
1908,Deal_1908,Won,980555,94,2025-02-24,401
1909,Deal_1909,Lost,904531,29,2025-10-15,22
1910,Deal_1910,Lost,1451285,13,2025-11-19,61
1911,Deal_1911,Proposal,1367284,63,2025-05-30,363
1912,Deal_1912,Won,4230806,96,2025-02-20,79
1913,Deal_1913,Negotiation,1205719,61,2025-03-04,435
1914,Deal_1914,Proposal,3537562,68,2025-01-04,126
1915,Deal_1915,Won,2455502,90,2025-09-16,88
1916,Deal_1916,Prospecting,3174222,57,2025-08-01,185
1917,Deal_1917,Proposal,4493028,49,2025-08-04,404
1918,Deal_1918,Proposal,3647226,48,2025-07-31,471
1919,Deal_1919,Won,4379824,94,2025-12-16,186
1920,Deal_1920,Prospecting,1271249,68,2025-01-06,368
1921,Deal_1921,Lost,633689,40,2025-02-13,174
1922,Deal_1922,Negotiation,1428455,65,2025-08-11,32
1923,Deal_1923,Won,1316277,81,2025-10-22,30
1924,Deal_1924,Lost,3567387,19,2025-07-25,454
1925,Deal_1925,Lost,2602846,37,2025-06-10,466
1926,Deal_1926,Negotiation,2396970,40,2025-09-28,313
1927,Deal_1927,Proposal,3792905,65,2025-11-26,106
1928,Deal_1928,Lost,3758971,29,2025-12-24,177
1929,Deal_1929,Won,2579428,86,2025-02-13,19
1930,Deal_1930,Lost,3321502,20,2025-03-06,267
1931,Deal_1931,Lost,1842935,19,2025-02-17,262
1932,Deal_1932,Lost,4423282,19,2025-06-24,388
1933,Deal_1933,Proposal,283968,41,2025-10-04,304
1934,Deal_1934,Negotiation,2599651,55,2025-08-05,259
1935,Deal_1935,Prospecting,3178773,43,2025-05-13,322
1936,Deal_1936,Lost,1088618,21,2025-01-25,388
1937,Deal_1937,Prospecting,2549478,68,2025-10-21,378
1938,Deal_1938,Prospecting,2893572,69,2025-05-01,413
1939,Deal_1939,Lost,4523549,28,2025-11-01,120
1940,Deal_1940,Negotiation,2436856,59,2025-12-08,402
1941,Deal_1941,Lost,1224165,31,2026-01-01,194
1942,Deal_1942,Lost,2127298,33,2025-02-23,168
1943,Deal_1943,Lost,1665270,28,2025-07-04,233
1944,Deal_1944,Prospecting,3620964,49,2025-07-30,42
1945,Deal_1945,Prospecting,3614208,43,2025-03-08,244
1946,Deal_1946,Proposal,704921,68,2025-07-09,347
1947,Deal_1947,Lost,4984510,22,2025-10-14,266
1948,Deal_1948,Won,4951495,88,2025-09-13,326
1949,Deal_1949,Won,4156568,94,2025-08-02,422
1950,Deal_1950,Proposal,4292839,49,2025-03-07,249
1951,Deal_1951,Won,4354911,84,2025-09-28,61
1952,Deal_1952,Proposal,4020794,69,2025-01-17,383
1953,Deal_1953,Proposal,3148181,75,2025-03-02,309
